"","V3","n","hgnc_symbol"
"2507","ENSG00000163399",2,"ATP1A1"
"2508","ENSG00000163406",1,"SLC15A2"
"2509","ENSG00000163421",1,"PROK2"
"2510","ENSG00000163430",3,"FSTL1"
"2511","ENSG00000163453",2,"IGFBP7"
"2512","ENSG00000163464",3,"CXCR1"
"2513","ENSG00000163485",2,"ADORA1"
"2514","ENSG00000163501",1,"IHH"
"2515","ENSG00000163507",1,"CIP2A"
"2516","ENSG00000163513",5,"TGFBR2"
"2517","ENSG00000163536",1,"SERPINI1"
"2518","ENSG00000163545",1,"NUAK2"
"2519","ENSG00000163554",1,"SPTA1"
"2520","ENSG00000163558",9,"PRKCI"
"2521","ENSG00000163568",1,"AIM2"
"2522","ENSG00000163577",2,"EIF5A2"
"2523","ENSG00000163597",2,"SNHG16"
"2524","ENSG00000163599",1,"CTLA4"
"2525","ENSG00000163608",1,"NEPRO"
"2526","ENSG00000163631",1,"ALB"
"2527","ENSG00000163638",1,"ADAMTS9"
"2528","ENSG00000163655",1,"GMPS"
"2529","ENSG00000163661",4,"PTX3"
"2530","ENSG00000163682",1,"RPL9"
"2531","ENSG00000163714",1,"U2SURP"
"2532","ENSG00000163735",1,"CXCL5"
"2533","ENSG00000163743",1,"RCHY1"
"2534","ENSG00000163785",4,"RYK"
"2535","ENSG00000163794",1,"UCN"
"2536","ENSG00000163806",3,"SPDYA"
"2537","ENSG00000163814",1,"CDCP1"
"2538","ENSG00000163823",1,"CCR1"
"2539","ENSG00000163840",1,"DTX3L"
"2540","ENSG00000163904",1,"SENP2"
"2541","ENSG00000163930",2,"BAP1"
"2542","ENSG00000163932",7,"PRKCD"
"2543","ENSG00000163938",3,"GNL3"
"2544","ENSG00000163956",1,"LRPAP1"
"2545","ENSG00000163975",1,"MELTF"
"2546","ENSG00000164023",1,"SGMS2"
"2547","ENSG00000164039",1,"BDH2"
"2548","ENSG00000164045",3,"CDC25A"
"2549","ENSG00000164050",1,"PLXNB1"
"2550","ENSG00000164056",1,"SPRY1"
"2551","ENSG00000164078",1,"MST1R"
"2552","ENSG00000164104",2,"HMGB2"
"2553","ENSG00000164109",1,"MAD2L1"
"2554","ENSG00000164111",3,"ANXA5"
"2555","ENSG00000164116",1,"GUCY1A1"
"2556","ENSG00000164117",1,"FBXO8"
"2557","ENSG00000164136",1,"IL15"
"2558","ENSG00000164161",4,"HHIP"
"2559","ENSG00000164163",2,"ABCE1"
"2560","ENSG00000164171",1,"ITGA2"
"2561","ENSG00000164199",1,"ADGRV1"
"2562","ENSG00000164219",1,"PGGT1B"
"2563","ENSG00000164220",1,"F2RL2"
"2564","ENSG00000164251",3,"F2RL1"
"2565","ENSG00000164270",1,"HTR4"
"2566","ENSG00000164283",3,"ESM1"
"2567","ENSG00000164305",21,"CASP3"
"2568","ENSG00000164307",1,"ERAP1"
"2569","ENSG00000164318",1,"EGFLAM"
"2570","ENSG00000164327",9,"RICTOR"
"2571","ENSG00000164330",1,"EBF1"
"2572","ENSG00000164342",4,"TLR3"
"2573","ENSG00000164344",1,"KLKB1"
"2574","ENSG00000164362",102,"TERT"
"2575","ENSG00000164379",1,"FOXQ1"
"2576","ENSG00000164400",3,"CSF2"
"2577","ENSG00000164418",1,"GRIK2"
"2578","ENSG00000164434",12,"FABP7"
"2579","ENSG00000164463",1,"CREBRF"
"2580","ENSG00000164488",1,"DACT2"
"2581","ENSG00000164543",1,"STK17A"
"2582","ENSG00000164548",1,"TRA2A"
"2583","ENSG00000164611",5,"PTTG1"
"2584","ENSG00000164638",1,"SLC29A4"
"2585","ENSG00000164649",4,"CDCA7L"
"2586","ENSG00000164683",3,"HEY1"
"2587","ENSG00000164687",1,"FABP5"
"2588","ENSG00000164690",32,"SHH"
"2589","ENSG00000164692",2,"COL1A2"
"2590","ENSG00000164733",18,"CTSB"
"2591","ENSG00000164736",3,"SOX17"
"2592","ENSG00000164761",1,"TNFRSF11B"
"2593","ENSG00000164778",2,"EN2"
"2594","ENSG00000164816",1,"DEFA5"
"2595","ENSG00000164821",1,"DEFA4"
"2596","ENSG00000164822",1,"DEFA6"
"2597","ENSG00000164825",1,"DEFB1"
"2598","ENSG00000164867",2,"NOS3"
"2599","ENSG00000164879",1,"CA3"
"2600","ENSG00000164885",3,"CDK5"
"2601","ENSG00000164893",1,"SLC7A13"
"2602","ENSG00000164896",1,"FASTK"
"2603","ENSG00000164902",1,"PHAX"
"2604","ENSG00000164924",4,"YWHAZ"
"2605","ENSG00000164930",2,"FZD6"
"2606","ENSG00000164932",1,"CTHRC1"
"2607","ENSG00000164938",2,"TP53INP1"
"2608","ENSG00000164985",1,"PSIP1"
"2609","ENSG00000165025",1,"SYK"
"2610","ENSG00000165029",1,"ABCA1"
"2611","ENSG00000165059",1,"PRKACG"
"2612","ENSG00000165060",1,"FXN"
"2613","ENSG00000165092",6,"ALDH1A1"
"2614","ENSG00000165119",2,"HNRNPK"
"2615","ENSG00000165156",1,"ZHX1"
"2616","ENSG00000165168",1,"CYBB"
"2617","ENSG00000165209",1,"STRBP"
"2618","ENSG00000165215",1,"CLDN3"
"2619","ENSG00000165238",3,"WNK2"
"2620","ENSG00000165271",1,"NOL6"
"2621","ENSG00000165280",2,"VCP"
"2622","ENSG00000165304",6,"MELK"
"2623","ENSG00000165349",1,"SLC7A3"
"2624","ENSG00000165392",1,"WRN"
"2625","ENSG00000165443",2,"PHYHIPL"
"2626","ENSG00000165458",2,"INPPL1"
"2627","ENSG00000165471",2,"MBL2"
"2628","ENSG00000165478",1,"HEPACAM"
"2629","ENSG00000165525",1,"NEMF"
"2630","ENSG00000165527",3,"ARF6"
"2631","ENSG00000165553",4,"NGB"
"2632","ENSG00000165572",1,"KBTBD6"
"2633","ENSG00000165588",14,"OTX2"
"2634","ENSG00000165643",1,"SOHLH1"
"2635","ENSG00000165672",1,"PRDX3"
"2636","ENSG00000165699",4,"TSC1"
"2637","ENSG00000165702",1,"GFI1B"
"2638","ENSG00000165792",1,"METTL17"
"2639","ENSG00000165795",6,"NDRG2"
"2640","ENSG00000165806",5,"CASP7"
"2641","ENSG00000165819",1,"METTL3"
"2642","ENSG00000165879",4,"FRAT1"
"2643","ENSG00000165891",1,"E2F7"
"2644","ENSG00000165916",1,"PSMC3"
"2645","ENSG00000165929",1,"TC2N"
"2646","ENSG00000165949",1,"IFI27"
"2647","ENSG00000166135",2,"HIF1AN"
"2648","ENSG00000166164",1,"BRD7"
"2649","ENSG00000166166",1,"TRMT61A"
"2650","ENSG00000166167",2,"BTRC"
"2651","ENSG00000166169",1,"POLL"
"2652","ENSG00000166181",1,"API5"
"2653","ENSG00000166266",1,"CUL5"
"2654","ENSG00000166278",1,"C2"
"2655","ENSG00000166311",2,"SMPD1"
"2656","ENSG00000166326",1,"TRIM44"
"2657","ENSG00000166333",10,"ILK"
"2658","ENSG00000166394",1,"CYB5R2"
"2659","ENSG00000166477",1,"LEO1"
"2660","ENSG00000166483",5,"WEE1"
"2661","ENSG00000166484",3,"MAPK7"
"2662","ENSG00000166501",2,"PRKCB"
"2663","ENSG00000166508",4,"MCM7"
"2664","ENSG00000166548",1,"TK2"
"2665","ENSG00000166578",1,"IQCD"
"2666","ENSG00000166592",1,"RRAD"
"2667","ENSG00000166595",1,"CIAO2B"
"2668","ENSG00000166598",1,"HSP90B1"
"2669","ENSG00000166603",1,"MC4R"
"2670","ENSG00000166670",1,"MMP10"
"2671","ENSG00000166741",1,"NNMT"
"2672","ENSG00000166747",1,"AP1G1"
"2673","ENSG00000166750",1,"SLFN5"
"2674","ENSG00000166794",1,"PPIB"
"2675","ENSG00000166803",1,"PCLAF"
"2676","ENSG00000166828",1,"SCNN1G"
"2677","ENSG00000166839",1,"ANKDD1A"
"2678","ENSG00000166848",1,"TERF2IP"
"2679","ENSG00000166851",10,"PLK1"
"2680","ENSG00000166863",1,"TAC3"
"2681","ENSG00000166886",2,"NAB2"
"2682","ENSG00000166888",4,"STAT6"
"2683","ENSG00000166889",1,"PATL1"
"2684","ENSG00000166896",2,"ATP23"
"2685","ENSG00000166913",5,"YWHAB"
"2686","ENSG00000166922",2,"SCG5"
"2687","ENSG00000166923",2,"GREM1"
"2688","ENSG00000166946",1,"CCNDBP1"
"2689","ENSG00000166949",7,"SMAD3"
"2690","ENSG00000166963",1,"MAP1A"
"2691","ENSG00000167004",1,"PDIA3"
"2692","ENSG00000167005",2,"NUDT21"
"2693","ENSG00000167034",1,"NKX3-1"
"2694","ENSG00000167081",3,"PBX3"
"2695","ENSG00000167085",3,"PHB"
"2696","ENSG00000167112",1,"TRUB2"
"2697","ENSG00000167193",3,"CRK"
"2698","ENSG00000167207",1,"NOD2"
"2699","ENSG00000167244",4,"IGF2"
"2700","ENSG00000167281",1,"RBFOX3"
"2701","ENSG00000167323",2,"STIM1"
"2702","ENSG00000167346",2,"MMP26"
"2703","ENSG00000167371",2,"PRRT2"
"2704","ENSG00000167419",1,"LPO"
"2705","ENSG00000167548",3,"KMT2D"
"2706","ENSG00000167552",1,"TUBA1A"
"2707","ENSG00000167601",8,"AXL"
"2708","ENSG00000167614",1,"TTYH1"
"2709","ENSG00000167642",3,"SPINT2"
"2710","ENSG00000167653",1,"PSCA"
"2711","ENSG00000167670",2,"CHAF1A"
"2712","ENSG00000167680",2,"SEMA6B"
"2713","ENSG00000167702",1,"KIFC2"
"2714","ENSG00000167721",1,"TSR1"
"2715","ENSG00000167748",1,"KLK1"
"2716","ENSG00000167749",1,"KLK4"
"2717","ENSG00000167751",1,"KLK2"
"2718","ENSG00000167755",2,"KLK6"
"2719","ENSG00000167770",1,"OTUB1"
"2720","ENSG00000167771",2,"RCOR2"
"2721","ENSG00000167772",1,"ANGPTL4"
"2722","ENSG00000167779",2,"IGFBP6"
"2723","ENSG00000167815",1,"PRDX2"
"2724","ENSG00000167862",1,"MRPL58"
"2725","ENSG00000167881",1,"SRP68"
"2726","ENSG00000167900",2,"TK1"
"2727","ENSG00000167986",1,"DDB1"
"2728","ENSG00000167995",1,"BEST1"
"2729","ENSG00000167996",3,"FTH1"
"2730","ENSG00000168003",2,"SLC3A2"
"2731","ENSG00000168028",5,"RPSA"
"2732","ENSG00000168036",60,"CTNNB1"
"2733","ENSG00000168038",1,"ULK4"
"2734","ENSG00000168040",8,"FADD"
"2735","ENSG00000168062",2,"BATF2"
"2736","ENSG00000168078",2,"PBK"
"2737","ENSG00000168081",2,"PNOC"
"2738","ENSG00000168090",1,"COPS6"
"2739","ENSG00000168140",2,"VASN"
"2740","ENSG00000168148",6,"HIST3H3"
"2741","ENSG00000168214",5,"RBPJ"
"2742","ENSG00000168229",1,"PTGDR"
"2743","ENSG00000168256",1,"NKIRAS2"
"2744","ENSG00000168283",37,"BMI1"
"2745","ENSG00000168301",1,"KCTD6"
"2746","ENSG00000168309",3,"FAM107A"
"2747","ENSG00000168329",6,"CX3CR1"
"2748","ENSG00000168374",1,"ARF4"
"2749","ENSG00000168385",1,"SEPTIN2"
"2750","ENSG00000168395",1,"ING5"
"2751","ENSG00000168397",1,"ATG4B"
"2752","ENSG00000168398",1,"BDKRB2"
"2753","ENSG00000168439",2,"STIP1"
"2754","ENSG00000168488",1,"ATXN2L"
"2755","ENSG00000168496",1,"FEN1"
"2756","ENSG00000168522",1,"FNTA"
"2757","ENSG00000168542",1,"COL3A1"
"2758","ENSG00000168564",1,"CDKN2AIP"
"2759","ENSG00000168610",107,"STAT3"
"2760","ENSG00000168615",6,"ADAM9"
"2761","ENSG00000168621",8,"GDNF"
"2762","ENSG00000168646",1,"AXIN2"
"2763","ENSG00000168679",3,"SLC16A4"
"2764","ENSG00000168685",1,"IL7R"
"2765","ENSG00000168702",2,"LRP1B"
"2766","ENSG00000168724",1,"DNAJC21"
"2767","ENSG00000168769",4,"TET2"
"2768","ENSG00000168779",1,"SHOX2"
"2769","ENSG00000168811",2,"IL12A"
"2770","ENSG00000168843",1,"FSTL5"
"2771","ENSG00000168876",1,"ANKRD49"
"2772","ENSG00000168938",1,"PPIC"
"2773","ENSG00000168958",1,"MFF"
"2774","ENSG00000168959",2,"GRM5"
"2775","ENSG00000169031",1,"COL4A3"
"2776","ENSG00000169032",3,"MAP2K1"
"2777","ENSG00000169035",2,"KLK7"
"2778","ENSG00000169045",1,"HNRNPH1"
"2779","ENSG00000169047",2,"IRS1"
"2780","ENSG00000169071",2,"ROR2"
"2781","ENSG00000169083",3,"AR"
"2782","ENSG00000169136",5,"ATF5"
"2783","ENSG00000169169",1,"CPT1C"
"2784","ENSG00000169174",1,"PCSK9"
"2785","ENSG00000169194",13,"IL13"
"2786","ENSG00000169218",1,"RSPO1"
"2787","ENSG00000169242",4,"EFNA1"
"2788","ENSG00000169245",4,"CXCL10"
"2789","ENSG00000169248",2,"CXCL11"
"2790","ENSG00000169251",1,"NMD3"
"2791","ENSG00000169252",1,"ADRB2"
"2792","ENSG00000169313",2,"P2RY12"
"2793","ENSG00000169375",1,"SIN3A"
"2794","ENSG00000169379",1,"ARL13B"
"2795","ENSG00000169398",30,"PTK2"
"2796","ENSG00000169427",2,"KCNK9"
"2797","ENSG00000169429",24,"CXCL8"
"2798","ENSG00000169432",1,"SCN9A"
"2799","ENSG00000169504",2,"CLIC4"
"2800","ENSG00000169515",1,"CCDC8"
"2801","ENSG00000169550",1,"MUC15"
"2802","ENSG00000169554",5,"ZEB2"
"2803","ENSG00000169562",1,"GJB1"
"2804","ENSG00000169564",1,"PCBP1"
"2805","ENSG00000169598",3,"DFFB"
"2806","ENSG00000169679",1,"BUB1"
"2807","ENSG00000169710",3,"FASN"
"2808","ENSG00000169714",1,"CNBP"
"2809","ENSG00000169715",1,"MT1E"
"2810","ENSG00000169750",2,"RAC3"
"2811","ENSG00000169756",2,"LIMS1"
"2812","ENSG00000169783",1,"LINGO1"
"2813","ENSG00000169826",1,"CSGALNACT2"
"2814","ENSG00000169836",1,"TACR3"
"2815","ENSG00000169855",6,"ROBO1"
"2816","ENSG00000169857",1,"AVEN"
"2817","ENSG00000169860",5,"P2RY1"
"2818","ENSG00000169908",1,"TM4SF1"
"2819","ENSG00000169946",1,"ZFPM2"
"2820","ENSG00000169957",1,"ZNF768"
"2821","ENSG00000169967",1,"MAP3K2"
"2822","ENSG00000170017",2,"ALCAM"
"2823","ENSG00000170027",2,"YWHAG"
"2824","ENSG00000170099",1,"SERPINA6"
"2825","ENSG00000170144",1,"HNRNPA3"
"2826","ENSG00000170248",3,"PDCD6IP"
"2827","ENSG00000170266",1,"GLB1"
"2828","ENSG00000170296",1,"GABARAP"
"2829","ENSG00000170310",1,"STX8"
"2830","ENSG00000170312",9,"CDK1"
"2831","ENSG00000170345",4,"FOS"
"2832","ENSG00000170364",1,"SETMAR"
"2833","ENSG00000170365",2,"SMAD1"
"2834","ENSG00000170370",1,"EMX2"
"2835","ENSG00000170382",1,"LRRN2"
"2836","ENSG00000170425",3,"ADORA2B"
"2837","ENSG00000170430",227,"MGMT"
"2838","ENSG00000170458",3,"CD14"
"2839","ENSG00000170515",3,"PA2G4"
"2840","ENSG00000170525",3,"PFKFB3"
"2841","ENSG00000170558",11,"CDH2"
"2842","ENSG00000170581",3,"STAT2"
"2843","ENSG00000170606",5,"HSPA4"
"2844","ENSG00000170684",1,"ZNF296"
"2845","ENSG00000170689",1,"HOXB9"
"2846","ENSG00000170775",1,"GPR37"
"2847","ENSG00000170836",9,"PPM1D"
"2848","ENSG00000170854",1,"RIOX2"
"2849","ENSG00000170873",1,"MTSS1"
"2850","ENSG00000170876",1,"TMEM43"
"2851","ENSG00000170889",1,"RPS9"
"2852","ENSG00000170917",3,"NUDT6"
"2853","ENSG00000170961",1,"HAS2"
"2854","ENSG00000170962",1,"PDGFD"
"2855","ENSG00000170989",2,"S1PR1"
"2856","ENSG00000171004",1,"HS6ST2"
"2857","ENSG00000171049",2,"FPR2"
"2858","ENSG00000171051",3,"FPR1"
"2859","ENSG00000171056",4,"SOX7"
"2860","ENSG00000171094",11,"ALK"
"2861","ENSG00000171105",1,"INSR"
"2862","ENSG00000171126",1,"KCNG3"
"2863","ENSG00000171132",8,"PRKCE"
"2864","ENSG00000171195",1,"MUC7"
"2865","ENSG00000171206",3,"TRIM8"
"2866","ENSG00000171236",2,"LRG1"
"2867","ENSG00000171241",1,"SHCBP1"
"2868","ENSG00000171303",1,"KCNK3"
"2869","ENSG00000171314",1,"PGAM1"
"2870","ENSG00000171316",1,"CHD7"
"2871","ENSG00000171368",1,"TPPP"
"2872","ENSG00000171388",1,"APLN"
"2873","ENSG00000171476",2,"HOPX"
"2874","ENSG00000171509",1,"RXFP1"
"2875","ENSG00000171532",1,"NEUROD2"
"2876","ENSG00000171552",10,"BCL2L1"
"2877","ENSG00000171608",3,"PIK3CD"
"2878","ENSG00000171631",1,"P2RY6"
"2879","ENSG00000171634",1,"BPTF"
"2880","ENSG00000171720",8,"HDAC3"
"2881","ENSG00000171735",2,"CAMTA1"
"2882","ENSG00000171791",38,"BCL2"
"2883","ENSG00000171823",1,"FBXL14"
"2884","ENSG00000171848",2,"RRM2"
"2885","ENSG00000171855",5,"IFNB1"
"2886","ENSG00000171860",1,"C3AR1"
"2887","ENSG00000171862",116,"PTEN"
"2888","ENSG00000171864",3,"PRND"
"2889","ENSG00000171867",2,"PRNP"
"2890","ENSG00000171885",21,"AQP4"
"2891","ENSG00000171940",1,"ZNF217"
"2892","ENSG00000172005",1,"MAL"
"2893","ENSG00000172020",1,"GAP43"
"2894","ENSG00000172037",1,"LAMB2"
"2895","ENSG00000172057",1,"ORMDL3"
"2896","ENSG00000172062",1,"SMN1"
"2897","ENSG00000172071",4,"EIF2AK3"
"2898","ENSG00000172156",2,"CCL11"
"2899","ENSG00000172175",1,"MALT1"
"2900","ENSG00000172201",7,"ID4"
"2901","ENSG00000172215",3,"CXCR6"
"2902","ENSG00000172216",9,"CEBPB"
"2903","ENSG00000172238",3,"ATOH1"
"2904","ENSG00000172262",1,"ZNF131"
"2905","ENSG00000172270",7,"BSG"
"2906","ENSG00000172292",1,"CERS6"
"2907","ENSG00000172336",1,"POP7"
"2908","ENSG00000172349",2,"IL16"
"2909","ENSG00000172366",1,"MCRIP2"
"2910","ENSG00000172379",1,"ARNT2"
"2911","ENSG00000172380",1,"GNG12"
"2912","ENSG00000172432",1,"GTPBP2"
"2913","ENSG00000172531",2,"PPP1CA"
"2914","ENSG00000172548",1,"NIPAL4"
"2915","ENSG00000172732",1,"MUS81"
"2916","ENSG00000172757",6,"CFL1"
"2917","ENSG00000172780",1,"RAB43"
"2918","ENSG00000172795",1,"DCP2"
"2919","ENSG00000172845",1,"SP3"
"2920","ENSG00000172869",1,"DMXL1"
"2921","ENSG00000172889",5,"EGFL7"
"2922","ENSG00000172936",2,"MYD88"
"2923","ENSG00000172939",1,"OXSR1"
"2924","ENSG00000172965",2,"MIR4435-2HG"
"2925","ENSG00000172977",1,"KAT5"
"2926","ENSG00000173039",20,"RELA"
"2927","ENSG00000173083",10,"HPSE"
"2928","ENSG00000173110",1,"HSPA6"
"2929","ENSG00000173120",3,"KDM2A"
"2930","ENSG00000173145",1,"NOC3L"
"2931","ENSG00000173153",1,"ESRRA"
"2932","ENSG00000173171",1,"MTX1"
"2933","ENSG00000173218",2,"VANGL1"
"2934","ENSG00000173264",2,"GPR137"
"2935","ENSG00000173267",1,"SNCG"
"2936","ENSG00000173273",1,"TNKS"
"2937","ENSG00000173276",1,"ZBTB21"
"2938","ENSG00000173327",1,"MAP3K11"
"2939","ENSG00000173334",1,"TRIB1"
"2940","ENSG00000173369",1,"C1QB"
"2941","ENSG00000173372",1,"C1QA"
"2942","ENSG00000173402",5,"DAG1"
"2943","ENSG00000173404",2,"INSM1"
"2944","ENSG00000173406",1,"DAB1"
"2945","ENSG00000173432",2,"SAA1"
"2946","ENSG00000173465",1,"ZNRD2"
"2947","ENSG00000173473",1,"SMARCC1"
"2948","ENSG00000173482",6,"PTPRM"
"2949","ENSG00000173511",1,"VEGFB"
"2950","ENSG00000173535",4,"TNFRSF10C"
"2951","ENSG00000173545",1,"ZNF622"
"2952","ENSG00000173546",9,"CSPG4"
"2953","ENSG00000173585",1,"CCR9"
"2954","ENSG00000173599",1,"PC"
"2955","ENSG00000173611",1,"SCAI"
"2956","ENSG00000173673",1,"HES3"
"2957","ENSG00000173702",1,"MUC13"
"2958","ENSG00000173757",9,"STAT5B"
"2959","ENSG00000173786",1,"CNP"
"2960","ENSG00000173801",1,"JUP"
"2961","ENSG00000173812",1,"EIF1"
"2962","ENSG00000174059",4,"CD34"
"2963","ENSG00000174123",1,"TLR10"
"2964","ENSG00000174125",1,"TLR1"
"2965","ENSG00000174130",1,"TLR6"
"2966","ENSG00000174175",1,"SELP"
"2967","ENSG00000174371",1,"EXO1"
"2968","ENSG00000174405",8,"LIG4"
"2969","ENSG00000174437",1,"ATP2A2"
"2970","ENSG00000174446",1,"SNAPC5"
"2971","ENSG00000174469",1,"CNTNAP2"
"2972","ENSG00000174562",1,"KLK15"
"2973","ENSG00000174606",1,"ANGEL2"
"2974","ENSG00000174607",1,"UGT8"
"2975","ENSG00000174695",1,"TMEM167A"
"2976","ENSG00000174697",4,"LEP"
"2977","ENSG00000174720",1,"LARP7"
"2978","ENSG00000174738",1,"NR1D2"
"2979","ENSG00000174744",1,"BRMS1"
"2980","ENSG00000174775",6,"HRAS"
"2981","ENSG00000174780",1,"SRP72"
"2982","ENSG00000174804",1,"FZD4"
"2983","ENSG00000174807",2,"CD248"
"2984","ENSG00000174944",1,"P2RY14"
"2985","ENSG00000174953",1,"DHX36"
"2986","ENSG00000174963",1,"ZIC4"
"2987","ENSG00000175029",2,"CTBP2"
"2988","ENSG00000175054",3,"ATR"
"2989","ENSG00000175063",4,"UBE2C"
"2990","ENSG00000175066",1,"GK5"
"2991","ENSG00000175104",5,"TRAF6"
"2992","ENSG00000175161",1,"CADM2"
"2993","ENSG00000175166",1,"PSMD2"
"2994","ENSG00000175197",3,"DDIT3"
"2995","ENSG00000175198",1,"PCCA"
"2996","ENSG00000175315",1,"CST6"
"2997","ENSG00000175354",3,"PTPN2"
"2998","ENSG00000175356",1,"SCUBE2"
"2999","ENSG00000175387",10,"SMAD2"
"3000","ENSG00000175445",1,"LPL"
"3001","ENSG00000175591",2,"P2RY2"
"3002","ENSG00000175592",4,"FOSL1"
"3003","ENSG00000175595",3,"ERCC4"
"3004","ENSG00000175662",1,"TOM1L2"
"3005","ENSG00000175782",1,"SLC35E3"
"3006","ENSG00000175832",1,"ETV4"
"3007","ENSG00000175866",1,"BAIAP2"
"3008","ENSG00000175899",1,"A2M"
"3009","ENSG00000175920",1,"DOK7"
"3010","ENSG00000175931",1,"UBE2O"
"3011","ENSG00000176046",2,"NUPR1"
"3012","ENSG00000176105",1,"YES1"
"3013","ENSG00000176165",9,"FOXG1"
"3014","ENSG00000176170",5,"SPHK1"
"3015","ENSG00000176171",5,"BNIP3"
"3016","ENSG00000176248",1,"ANAPC2"
"3017","ENSG00000176358",1,"TAC4"
"3018","ENSG00000176444",1,"CLK2"
"3019","ENSG00000176619",1,"LMNB2"
"3020","ENSG00000176692",1,"FOXC2"
"3021","ENSG00000176697",8,"BDNF"
"3022","ENSG00000176749",1,"CDK5R1"
"3023","ENSG00000176887",4,"SOX11"
"3024","ENSG00000176890",3,"TYMS"
"3025","ENSG00000176919",1,"C8G"
"3026","ENSG00000176988",1,"FMR1NB"
"3027","ENSG00000177000",13,"MTHFR"
"3028","ENSG00000177084",4,"POLE"
"3029","ENSG00000177189",2,"RPS6KA3"
"3030","ENSG00000177191",1,"B3GNT8"
"3031","ENSG00000177272",1,"KCNA3"
"3032","ENSG00000177301",1,"KCNA2"
"3033","ENSG00000177374",3,"HIC1"
"3034","ENSG00000177410",2,"ZFAS1"
"3035","ENSG00000177425",2,"PAWR"
"3036","ENSG00000177469",2,"CAVIN1"
"3037","ENSG00000177485",2,"ZBTB33"
"3038","ENSG00000177511",1,"ST8SIA3"
"3039","ENSG00000177575",2,"CD163"
"3040","ENSG00000177606",16,"JUN"
"3041","ENSG00000177640",4,"CASC2"
"3042","ENSG00000177663",1,"IL17RA"
"3043","ENSG00000177697",5,"CD151"
"3044","ENSG00000177707",1,"NECTIN3"
"3045","ENSG00000177807",3,"KCNJ10"
"3046","ENSG00000177885",6,"GRB2"
"3047","ENSG00000177971",1,"IMP3"
"3048","ENSG00000178078",1,"STAP2"
"3049","ENSG00000178209",2,"PLEC"
"3050","ENSG00000178295",1,"GEN1"
"3051","ENSG00000178538",1,"CA8"
"3052","ENSG00000178568",9,"ERBB4"
"3053","ENSG00000178585",8,"CTNNBIP1"
"3054","ENSG00000178607",12,"ERN1"
"3055","ENSG00000178691",5,"SUZ12"
"3056","ENSG00000178882",1,"RFLNA"
"3057","ENSG00000178921",1,"PFAS"
"3058","ENSG00000178980",1,"SELENOW"
"3059","ENSG00000178996",1,"SNX18"
"3060","ENSG00000178999",10,"AURKB"
"3061","ENSG00000179041",1,"RRS1"
"3062","ENSG00000179085",1,"DPM3"
"3063","ENSG00000179094",2,"PER1"
"3064","ENSG00000179097",1,"HTR1F"
"3065","ENSG00000179111",1,"HES7"
"3066","ENSG00000179148",1,"ALOXE3"
"3067","ENSG00000179151",1,"EDC3"
"3068","ENSG00000179218",2,"CALR"
"3069","ENSG00000179222",1,"MAGED1"
"3070","ENSG00000179271",1,"GADD45GIP1"
"3071","ENSG00000179295",19,"PTPN11"
"3072","ENSG00000179344",1,"HLA-DQB1"
"3073","ENSG00000179348",2,"GATA2"
"3074","ENSG00000179361",1,"ARID3B"
"3075","ENSG00000179456",2,"ZBTB18"
"3076","ENSG00000179477",1,"ALOX12B"
"3077","ENSG00000179593",1,"ALOX15B"
"3078","ENSG00000179639",1,"FCER1A"
"3079","ENSG00000179750",1,"APOBEC3B"
"3080","ENSG00000179776",2,"CDH5"
"3081","ENSG00000179862",2,"CITED4"
"3082","ENSG00000179934",1,"CCR8"
"3083","ENSG00000180008",1,"SOCS4"
"3084","ENSG00000180176",2,"TH"
"3085","ENSG00000180210",4,"F2"
"3086","ENSG00000180228",1,"PRKRA"
"3087","ENSG00000180340",2,"FZD2"
"3088","ENSG00000180353",1,"HCLS1"
"3089","ENSG00000180370",2,"PAK2"
"3090","ENSG00000180447",3,"GAS1"
"3091","ENSG00000180483",1,"DEFB119"
"3092","ENSG00000180613",1,"GSX2"
"3093","ENSG00000180616",4,"SSTR2"
"3094","ENSG00000180739",1,"S1PR5"
"3095","ENSG00000180772",1,"AGTR2"
"3096","ENSG00000180806",2,"HOXC9"
"3097","ENSG00000180818",2,"HOXC10"
"3098","ENSG00000180871",5,"CXCR2"
"3099","ENSG00000180901",2,"KCTD2"
"3100","ENSG00000180902",1,"D2HGDH"
"3101","ENSG00000181019",4,"NQO1"
"3102","ENSG00000181031",1,"RPH3AL"
"3103","ENSG00000181061",1,"HIGD1A"
"3104","ENSG00000181072",2,"CHRM2"
"3105","ENSG00000181090",1,"EHMT1"
"3106","ENSG00000181092",1,"ADIPOQ"
"3107","ENSG00000181104",5,"F2R"
"3108","ENSG00000181163",5,"NPM1"
"3109","ENSG00000181222",1,"POLR2A"
"3110","ENSG00000181374",1,"CCL13"
"3111","ENSG00000181408",1,"UTS2R"
"3112","ENSG00000181449",36,"SOX2"
"3113","ENSG00000181458",1,"TMEM45A"
"3114","ENSG00000181481",1,"RNF135"
"3115","ENSG00000181555",2,"SETD2"
"3116","ENSG00000181652",1,"ATG9B"
"3117","ENSG00000181666",1,"ZNF875"
"3118","ENSG00000181722",1,"ZBTB20"
"3119","ENSG00000181788",1,"SIAH2"
"3120","ENSG00000181790",9,"ADGRB1"
"3121","ENSG00000181804",1,"SLC9A9"
"3122","ENSG00000181852",5,"RNF41"
"3123","ENSG00000181929",1,"PRKAG1"
