"","V3","n","hgnc_symbol"
"5393","ENSG00000164400",3,"CSF2"
"5394","ENSG00000164404",1,"GDF9"
"5395","ENSG00000164430",1,"CGAS"
"5396","ENSG00000164434",7,"FABP7"
"5397","ENSG00000164442",7,"CITED2"
"5398","ENSG00000164458",4,"TBXT"
"5399","ENSG00000164466",1,"SFXN1"
"5400","ENSG00000164488",4,"DACT2"
"5401","ENSG00000164548",3,"TRA2A"
"5402","ENSG00000164574",1,"GALNT10"
"5403","ENSG00000164576",2,"SAP30L"
"5404","ENSG00000164587",3,"RPS14"
"5405","ENSG00000164588",4,"HCN1"
"5406","ENSG00000164609",2,"SLU7"
"5407","ENSG00000164611",18,"PTTG1"
"5408","ENSG00000164615",2,"CAMLG"
"5409","ENSG00000164626",1,"KCNK5"
"5410","ENSG00000164647",2,"STEAP1"
"5411","ENSG00000164654",2,"MIOS"
"5412","ENSG00000164663",1,"USP49"
"5413","ENSG00000164687",3,"FABP5"
"5414","ENSG00000164690",17,"SHH"
"5415","ENSG00000164692",3,"COL1A2"
"5416","ENSG00000164715",1,"LMTK2"
"5417","ENSG00000164733",17,"CTSB"
"5418","ENSG00000164736",4,"SOX17"
"5419","ENSG00000164741",17,"DLC1"
"5420","ENSG00000164749",1,"HNF4G"
"5421","ENSG00000164751",1,"PEX2"
"5422","ENSG00000164754",7,"RAD21"
"5423","ENSG00000164758",2,"MED30"
"5424","ENSG00000164761",30,"TNFRSF11B"
"5425","ENSG00000164778",1,"EN2"
"5426","ENSG00000164815",1,"ORC5"
"5427","ENSG00000164825",1,"DEFB1"
"5428","ENSG00000164828",1,"SUN1"
"5429","ENSG00000164830",1,"OXR1"
"5430","ENSG00000164850",75,"GPER1"
"5431","ENSG00000164867",26,"NOS3"
"5432","ENSG00000164885",3,"CDK5"
"5433","ENSG00000164916",3,"FOXK1"
"5434","ENSG00000164919",1,"COX6C"
"5435","ENSG00000164924",17,"YWHAZ"
"5436","ENSG00000164929",1,"BAALC"
"5437","ENSG00000164930",2,"FZD6"
"5438","ENSG00000164932",3,"CTHRC1"
"5439","ENSG00000164935",1,"DCSTAMP"
"5440","ENSG00000164938",6,"TP53INP1"
"5441","ENSG00000164941",1,"INTS8"
"5442","ENSG00000164944",1,"VIRMA"
"5443","ENSG00000164961",2,"WASHC5"
"5444","ENSG00000164967",1,"RPP25L"
"5445","ENSG00000164978",1,"NUDT2"
"5446","ENSG00000164983",1,"TMEM65"
"5447","ENSG00000164985",5,"PSIP1"
"5448","ENSG00000165025",19,"SYK"
"5449","ENSG00000165029",2,"ABCA1"
"5450","ENSG00000165030",3,"NFIL3"
"5451","ENSG00000165092",61,"ALDH1A1"
"5452","ENSG00000165097",2,"KDM1B"
"5453","ENSG00000165119",6,"HNRNPK"
"5454","ENSG00000165124",1,"SVEP1"
"5455","ENSG00000165125",5,"TRPV6"
"5456","ENSG00000165140",4,"FBP1"
"5457","ENSG00000165168",2,"CYBB"
"5458","ENSG00000165188",1,"RNF183"
"5459","ENSG00000165197",14,"VEGFD"
"5460","ENSG00000165209",1,"STRBP"
"5461","ENSG00000165215",5,"CLDN3"
"5462","ENSG00000165219",1,"GAPVD1"
"5463","ENSG00000165233",1,"CARD19"
"5464","ENSG00000165238",1,"WNK2"
"5465","ENSG00000165240",1,"ATP7A"
"5466","ENSG00000165271",1,"NOL6"
"5467","ENSG00000165272",3,"AQP3"
"5468","ENSG00000165280",9,"VCP"
"5469","ENSG00000165283",4,"STOML2"
"5470","ENSG00000165288",1,"BRWD3"
"5471","ENSG00000165304",7,"MELK"
"5472","ENSG00000165312",1,"OTUD1"
"5473","ENSG00000165322",1,"ARHGAP12"
"5474","ENSG00000165325",1,"DEUP1"
"5475","ENSG00000165376",5,"CLDN2"
"5476","ENSG00000165392",9,"WRN"
"5477","ENSG00000165410",2,"CFL2"
"5478","ENSG00000165416",1,"SUGT1"
"5479","ENSG00000165417",2,"GTF2A1"
"5480","ENSG00000165457",1,"FOLR2"
"5481","ENSG00000165458",4,"INPPL1"
"5482","ENSG00000165471",2,"MBL2"
"5483","ENSG00000165474",10,"GJB2"
"5484","ENSG00000165476",1,"REEP3"
"5485","ENSG00000165478",3,"HEPACAM"
"5486","ENSG00000165480",1,"SKA3"
"5487","ENSG00000165487",1,"MICU2"
"5488","ENSG00000165490",1,"DDIAS"
"5489","ENSG00000165494",1,"PCF11"
"5490","ENSG00000165502",3,"RPL36AL"
"5491","ENSG00000165507",1,"DEPP1"
"5492","ENSG00000165512",1,"ZNF22"
"5493","ENSG00000165527",10,"ARF6"
"5494","ENSG00000165553",2,"NGB"
"5495","ENSG00000165556",4,"CDX2"
"5496","ENSG00000165584",1,"SSX3"
"5497","ENSG00000165609",2,"NUDT5"
"5498","ENSG00000165629",2,"ATP5F1C"
"5499","ENSG00000165630",1,"PRPF18"
"5500","ENSG00000165632",1,"TAF3"
"5501","ENSG00000165637",3,"VDAC2"
"5502","ENSG00000165644",1,"COMTD1"
"5503","ENSG00000165655",1,"ZNF503"
"5504","ENSG00000165671",1,"NSD1"
"5505","ENSG00000165672",4,"PRDX3"
"5506","ENSG00000165688",2,"PMPCA"
"5507","ENSG00000165694",1,"FRMD7"
"5508","ENSG00000165699",2,"TSC1"
"5509","ENSG00000165731",14,"RET"
"5510","ENSG00000165732",4,"DDX21"
"5511","ENSG00000165733",2,"BMS1"
"5512","ENSG00000165752",1,"STK32C"
"5513","ENSG00000165792",1,"METTL17"
"5514","ENSG00000165794",2,"SLC39A2"
"5515","ENSG00000165795",10,"NDRG2"
"5516","ENSG00000165806",9,"CASP7"
"5517","ENSG00000165816",1,"VWA2"
"5518","ENSG00000165819",1,"METTL3"
"5519","ENSG00000165821",1,"SALL2"
"5520","ENSG00000165837",1,"ERICH6B"
"5521","ENSG00000165841",23,"CYP2C19"
"5522","ENSG00000165891",2,"E2F7"
"5523","ENSG00000165905",1,"LARGE2"
"5524","ENSG00000165912",2,"PACSIN3"
"5525","ENSG00000165916",5,"PSMC3"
"5526","ENSG00000165917",1,"RAPSN"
"5527","ENSG00000165923",1,"AGBL2"
"5528","ENSG00000165934",1,"CPSF2"
"5529","ENSG00000165943",3,"MOAP1"
"5530","ENSG00000165949",1,"IFI27"
"5531","ENSG00000165959",2,"CLMN"
"5532","ENSG00000166025",2,"AMOTL1"
"5533","ENSG00000166033",4,"HTRA1"
"5534","ENSG00000166068",2,"SPRED1"
"5535","ENSG00000166090",2,"IL25"
"5536","ENSG00000166106",2,"ADAMTS15"
"5537","ENSG00000166123",1,"GPT2"
"5538","ENSG00000166135",7,"HIF1AN"
"5539","ENSG00000166145",5,"SPINT1"
"5540","ENSG00000166147",2,"FBN1"
"5541","ENSG00000166148",1,"AVPR1A"
"5542","ENSG00000166153",1,"DEPDC4"
"5543","ENSG00000166164",6,"BRD7"
"5544","ENSG00000166165",1,"CKB"
"5545","ENSG00000166167",14,"BTRC"
"5546","ENSG00000166169",1,"POLL"
"5547","ENSG00000166170",1,"BAG5"
"5548","ENSG00000166173",1,"LARP6"
"5549","ENSG00000166181",3,"API5"
"5550","ENSG00000166189",1,"HPS6"
"5551","ENSG00000166192",1,"SENP8"
"5552","ENSG00000166197",1,"NOLC1"
"5553","ENSG00000166199",2,"ALKBH3"
"5554","ENSG00000166224",1,"SGPL1"
"5555","ENSG00000166225",1,"FRS2"
"5556","ENSG00000166226",4,"CCT2"
"5557","ENSG00000166260",4,"COX11"
"5558","ENSG00000166263",7,"STXBP4"
"5559","ENSG00000166266",3,"CUL5"
"5560","ENSG00000166295",1,"ANAPC16"
"5561","ENSG00000166311",4,"SMPD1"
"5562","ENSG00000166313",2,"APBB1"
"5563","ENSG00000166326",1,"TRIM44"
"5564","ENSG00000166329",1,"CCDC182"
"5565","ENSG00000166333",14,"ILK"
"5566","ENSG00000166337",2,"TAF10"
"5567","ENSG00000166340",1,"TPP1"
"5568","ENSG00000166347",1,"CYB5A"
"5569","ENSG00000166349",1,"RAG1"
"5570","ENSG00000166387",4,"PPFIBP2"
"5571","ENSG00000166398",1,"KIAA0355"
"5572","ENSG00000166411",2,"IDH3A"
"5573","ENSG00000166426",1,"CRABP1"
"5574","ENSG00000166436",1,"TRIM66"
"5575","ENSG00000166439",3,"RNF169"
"5576","ENSG00000166441",1,"RPL27A"
"5577","ENSG00000166446",2,"CDYL2"
"5578","ENSG00000166450",1,"PRTG"
"5579","ENSG00000166452",3,"AKIP1"
"5580","ENSG00000166471",1,"TMEM41B"
"5581","ENSG00000166478",1,"ZNF143"
"5582","ENSG00000166482",2,"MFAP4"
"5583","ENSG00000166483",7,"WEE1"
"5584","ENSG00000166484",8,"MAPK7"
"5585","ENSG00000166501",4,"PRKCB"
"5586","ENSG00000166508",5,"MCM7"
"5587","ENSG00000166509",1,"CLEC3A"
"5588","ENSG00000166535",2,"A2ML1"
"5589","ENSG00000166557",1,"TMED3"
"5590","ENSG00000166579",1,"NDEL1"
"5591","ENSG00000166582",1,"CENPV"
"5592","ENSG00000166592",2,"RRAD"
"5593","ENSG00000166598",10,"HSP90B1"
"5594","ENSG00000166603",1,"MC4R"
"5595","ENSG00000166619",2,"BLCAP"
"5596","ENSG00000166670",2,"MMP10"
"5597","ENSG00000166689",3,"PLEKHA7"
"5598","ENSG00000166710",8,"B2M"
"5599","ENSG00000166716",1,"ZNF592"
"5600","ENSG00000166734",2,"CASC4"
"5601","ENSG00000166736",2,"HTR3A"
"5602","ENSG00000166741",1,"NNMT"
"5603","ENSG00000166743",1,"ACSM1"
"5604","ENSG00000166747",1,"AP1G1"
"5605","ENSG00000166793",1,"YPEL4"
"5606","ENSG00000166794",3,"PPIB"
"5607","ENSG00000166803",3,"PCLAF"
"5608","ENSG00000166825",1,"ANPEP"
"5609","ENSG00000166828",1,"SCNN1G"
"5610","ENSG00000166833",1,"NAV2"
"5611","ENSG00000166847",2,"DCTN5"
"5612","ENSG00000166848",4,"TERF2IP"
"5613","ENSG00000166851",23,"PLK1"
"5614","ENSG00000166855",1,"CLPX"
"5615","ENSG00000166862",1,"CACNG2"
"5616","ENSG00000166869",1,"CHP2"
"5617","ENSG00000166886",1,"NAB2"
"5618","ENSG00000166888",9,"STAT6"
"5619","ENSG00000166889",1,"PATL1"
"5620","ENSG00000166897",1,"ELFN2"
"5621","ENSG00000166900",1,"STX3"
"5622","ENSG00000166913",11,"YWHAB"
"5623","ENSG00000166923",1,"GREM1"
"5624","ENSG00000166946",3,"CCNDBP1"
"5625","ENSG00000166949",42,"SMAD3"
"5626","ENSG00000166965",2,"RCCD1"
"5627","ENSG00000166986",2,"MARS"
"5628","ENSG00000167004",5,"PDIA3"
"5629","ENSG00000167005",2,"NUDT21"
"5630","ENSG00000167034",3,"NKX3-1"
"5631","ENSG00000167081",1,"PBX3"
"5632","ENSG00000167085",24,"PHB"
"5633","ENSG00000167088",5,"SNRPD1"
"5634","ENSG00000167106",2,"FAM102A"
"5635","ENSG00000167110",4,"GOLGA2"
"5636","ENSG00000167114",2,"SLC27A4"
"5637","ENSG00000167136",1,"ENDOG"
"5638","ENSG00000167157",1,"PRRX2"
"5639","ENSG00000167165",3,"UGT1A6"
"5640","ENSG00000167182",1,"SP2"
"5641","ENSG00000167191",1,"GPRC5B"
"5642","ENSG00000167193",6,"CRK"
"5643","ENSG00000167196",2,"FBXO22"
"5644","ENSG00000167207",3,"NOD2"
"5645","ENSG00000167210",1,"LOXHD1"
"5646","ENSG00000167244",31,"IGF2"
"5647","ENSG00000167257",1,"RNF214"
"5648","ENSG00000167258",9,"CDK12"
"5649","ENSG00000167283",1,"ATP5MG"
"5650","ENSG00000167306",1,"MYO5B"
"5651","ENSG00000167323",7,"STIM1"
"5652","ENSG00000167325",6,"RRM1"
"5653","ENSG00000167346",3,"MMP26"
"5654","ENSG00000167394",2,"ZNF668"
"5655","ENSG00000167397",1,"VKORC1"
"5656","ENSG00000167460",3,"TPM4"
"5657","ENSG00000167461",1,"RAB8A"
"5658","ENSG00000167468",6,"GPX4"
"5659","ENSG00000167491",1,"GATAD2A"
"5660","ENSG00000167513",2,"CDT1"
"5661","ENSG00000167515",1,"TRAPPC2L"
"5662","ENSG00000167522",4,"ANKRD11"
"5663","ENSG00000167524",1,"RSKR"
"5664","ENSG00000167526",3,"RPL13"
"5665","ENSG00000167531",1,"LALBA"
"5666","ENSG00000167548",7,"KMT2D"
"5667","ENSG00000167549",1,"CORO6"
"5668","ENSG00000167552",7,"TUBA1A"
"5669","ENSG00000167553",2,"TUBA1C"
"5670","ENSG00000167601",24,"AXL"
"5671","ENSG00000167614",1,"TTYH1"
"5672","ENSG00000167615",2,"LENG8"
"5673","ENSG00000167617",1,"CDC42EP5"
"5674","ENSG00000167632",2,"TRAPPC9"
"5675","ENSG00000167635",1,"ZNF146"
"5676","ENSG00000167637",1,"ZNF283"
"5677","ENSG00000167642",2,"SPINT2"
"5678","ENSG00000167653",4,"PSCA"
"5679","ENSG00000167656",1,"LY6D"
"5680","ENSG00000167657",2,"DAPK3"
"5681","ENSG00000167658",4,"EEF2"
"5682","ENSG00000167670",1,"CHAF1A"
"5683","ENSG00000167671",1,"UBXN6"
"5684","ENSG00000167680",1,"SEMA6B"
"5685","ENSG00000167693",1,"NXN"
"5686","ENSG00000167705",1,"RILP"
"5687","ENSG00000167711",2,"SERPINF2"
"5688","ENSG00000167720",1,"SRR"
"5689","ENSG00000167721",3,"TSR1"
"5690","ENSG00000167748",1,"KLK1"
"5691","ENSG00000167749",4,"KLK4"
"5692","ENSG00000167751",3,"KLK2"
"5693","ENSG00000167754",5,"KLK5"
"5694","ENSG00000167755",11,"KLK6"
"5695","ENSG00000167757",3,"KLK11"
"5696","ENSG00000167759",2,"KLK13"
"5697","ENSG00000167767",2,"KRT80"
"5698","ENSG00000167768",4,"KRT1"
"5699","ENSG00000167770",1,"OTUB1"
"5700","ENSG00000167772",7,"ANGPTL4"
"5701","ENSG00000167779",5,"IGFBP6"
"5702","ENSG00000167792",1,"NDUFV1"
"5703","ENSG00000167815",10,"PRDX2"
"5704","ENSG00000167862",3,"MRPL58"
"5705","ENSG00000167874",1,"TMEM88"
"5706","ENSG00000167881",1,"SRP68"
"5707","ENSG00000167895",1,"TMC8"
"5708","ENSG00000167900",9,"TK1"
"5709","ENSG00000167914",1,"GSDMA"
"5710","ENSG00000167920",1,"TMEM99"
"5711","ENSG00000167941",3,"SOST"
"5712","ENSG00000167965",1,"MLST8"
"5713","ENSG00000167967",1,"E4F1"
"5714","ENSG00000167972",3,"ABCA3"
"5715","ENSG00000167977",2,"KCTD5"
"5716","ENSG00000167978",2,"SRRM2"
"5717","ENSG00000167985",1,"SDHAF2"
"5718","ENSG00000167986",8,"DDB1"
"5719","ENSG00000167992",1,"VWCE"
"5720","ENSG00000167995",1,"BEST1"
"5721","ENSG00000167996",6,"FTH1"
"5722","ENSG00000168002",1,"POLR2G"
"5723","ENSG00000168003",5,"SLC3A2"
"5724","ENSG00000168016",1,"TRANK1"
"5725","ENSG00000168028",10,"RPSA"
"5726","ENSG00000168036",145,"CTNNB1"
"5727","ENSG00000168038",1,"ULK4"
"5728","ENSG00000168040",7,"FADD"
"5729","ENSG00000168065",1,"SLC22A11"
"5730","ENSG00000168066",1,"SF1"
"5731","ENSG00000168077",1,"SCARA3"
"5732","ENSG00000168078",5,"PBK"
"5733","ENSG00000168079",2,"SCARA5"
"5734","ENSG00000168090",1,"COPS6"
"5735","ENSG00000168101",1,"NUDT16L1"
"5736","ENSG00000168140",1,"VASN"
"5737","ENSG00000168143",3,"FAM83B"
"5738","ENSG00000168148",4,"HIST3H3"
"5739","ENSG00000168209",3,"DDIT4"
"5740","ENSG00000168214",3,"RBPJ"
"5741","ENSG00000168264",3,"IRF2BP2"
"5742","ENSG00000168268",1,"NT5DC2"
"5743","ENSG00000168273",1,"SMIM4"
"5744","ENSG00000168275",1,"COA6"
"5745","ENSG00000168283",43,"BMI1"
"5746","ENSG00000168291",2,"PDHB"
"5747","ENSG00000168298",1,"HIST1H1E"
"5748","ENSG00000168306",1,"ACOX2"
"5749","ENSG00000168309",1,"FAM107A"
"5750","ENSG00000168329",1,"CX3CR1"
"5751","ENSG00000168374",2,"ARF4"
"5752","ENSG00000168385",2,"SEPTIN2"
"5753","ENSG00000168386",1,"FILIP1L"
"5754","ENSG00000168393",1,"DTYMK"
"5755","ENSG00000168394",5,"TAP1"
"5756","ENSG00000168395",2,"ING5"
"5757","ENSG00000168397",1,"ATG4B"
"5758","ENSG00000168398",1,"BDKRB2"
"5759","ENSG00000168412",7,"MTNR1A"
"5760","ENSG00000168438",1,"CDC40"
"5761","ENSG00000168439",2,"STIP1"
"5762","ENSG00000168447",1,"SCNN1B"
"5763","ENSG00000168461",4,"RAB31"
"5764","ENSG00000168477",4,"TNXB"
"5765","ENSG00000168488",1,"ATXN2L"
"5766","ENSG00000168496",10,"FEN1"
"5767","ENSG00000168497",3,"CAVIN2"
"5768","ENSG00000168505",2,"GBX2"
"5769","ENSG00000168515",1,"SCGB1D1"
"5770","ENSG00000168539",1,"CHRM1"
"5771","ENSG00000168542",4,"COL3A1"
"5772","ENSG00000168556",1,"ING2"
"5773","ENSG00000168564",2,"CDKN2AIP"
"5774","ENSG00000168566",1,"SNRNP48"
"5775","ENSG00000168594",2,"ADAM29"
"5776","ENSG00000168610",188,"STAT3"
"5777","ENSG00000168615",8,"ADAM9"
"5778","ENSG00000168621",1,"GDNF"
"5779","ENSG00000168646",9,"AXIN2"
"5780","ENSG00000168672",4,"LRATD2"
"5781","ENSG00000168679",8,"SLC16A4"
"5782","ENSG00000168685",2,"IL7R"
"5783","ENSG00000168702",1,"LRP1B"
"5784","ENSG00000168743",2,"NPNT"
"5785","ENSG00000168758",4,"SEMA4C"
"5786","ENSG00000168765",1,"GSTM4"
"5787","ENSG00000168769",1,"TET2"
"5788","ENSG00000168779",1,"SHOX2"
"5789","ENSG00000168802",1,"CHTF8"
"5790","ENSG00000168807",1,"SNTB2"
"5791","ENSG00000168811",2,"IL12A"
"5792","ENSG00000168813",1,"ZNF507"
"5793","ENSG00000168818",1,"STX18"
"5794","ENSG00000168883",5,"USP39"
"5795","ENSG00000168906",2,"MAT2A"
"5796","ENSG00000168918",1,"INPP5D"
"5797","ENSG00000168924",2,"LETM1"
"5798","ENSG00000168925",1,"CTRB1"
"5799","ENSG00000168938",1,"PPIC"
"5800","ENSG00000168961",1,"LGALS9"
"5801","ENSG00000169006",1,"NTSR2"
"5802","ENSG00000169016",4,"E2F6"
"5803","ENSG00000169020",1,"ATP5ME"
"5804","ENSG00000169021",2,"UQCRFS1"
"5805","ENSG00000169031",1,"COL4A3"
"5806","ENSG00000169032",10,"MAP2K1"
"5807","ENSG00000169035",5,"KLK7"
"5808","ENSG00000169045",6,"HNRNPH1"
"5809","ENSG00000169047",33,"IRS1"
"5810","ENSG00000169057",6,"MECP2"
"5811","ENSG00000169067",5,"ACTBL2"
"5812","ENSG00000169071",2,"ROR2"
"5813","ENSG00000169083",162,"AR"
"5814","ENSG00000169100",4,"SLC25A6"
"5815","ENSG00000169129",2,"AFAP1L2"
"5816","ENSG00000169136",2,"ATF5"
"5817","ENSG00000169139",1,"UBE2V2"
"5818","ENSG00000169180",1,"XPO6"
"5819","ENSG00000169189",1,"NSMCE1"
"5820","ENSG00000169194",3,"IL13"
"5821","ENSG00000169217",2,"CD2BP2"
"5822","ENSG00000169218",1,"RSPO1"
"5823","ENSG00000169223",1,"LMAN2"
"5824","ENSG00000169230",1,"PRELID1"
"5825","ENSG00000169242",4,"EFNA1"
"5826","ENSG00000169245",6,"CXCL10"
"5827","ENSG00000169252",11,"ADRB2"
"5828","ENSG00000169297",4,"NR0B1"
"5829","ENSG00000169302",1,"STK32A"
"5830","ENSG00000169313",1,"P2RY12"
"5831","ENSG00000169330",1,"MINAR1"
"5832","ENSG00000169375",15,"SIN3A"
"5833","ENSG00000169398",70,"PTK2"
"5834","ENSG00000169403",2,"PTAFR"
"5835","ENSG00000169410",3,"PTPN9"
"5836","ENSG00000169427",6,"KCNK9"
"5837","ENSG00000169429",71,"CXCL8"
"5838","ENSG00000169435",2,"RASSF6"
"5839","ENSG00000169439",4,"SDC2"
"5840","ENSG00000169446",1,"MMGT1"
"5841","ENSG00000169469",1,"SPRR1B"
"5842","ENSG00000169474",1,"SPRR1A"
"5843","ENSG00000169504",1,"CLIC4"
"5844","ENSG00000169554",17,"ZEB2"
"5845","ENSG00000169562",1,"GJB1"
"5846","ENSG00000169564",3,"PCBP1"
"5847","ENSG00000169567",1,"HINT1"
"5848","ENSG00000169583",1,"CLIC3"
"5849","ENSG00000169598",2,"DFFB"
"5850","ENSG00000169604",4,"ANTXR1"
"5851","ENSG00000169607",1,"CKAP2L"
"5852","ENSG00000169621",1,"APLF"
"5853","ENSG00000169641",1,"LUZP1"
"5854","ENSG00000169676",1,"DRD5"
"5855","ENSG00000169679",9,"BUB1"
"5856","ENSG00000169684",1,"CHRNA5"
"5857","ENSG00000169696",1,"ASPSCR1"
"5858","ENSG00000169710",27,"FASN"
"5859","ENSG00000169714",2,"CNBP"
"5860","ENSG00000169740",1,"ZNF32"
"5861","ENSG00000169750",8,"RAC3"
"5862","ENSG00000169752",2,"NRG4"
"5863","ENSG00000169756",3,"LIMS1"
"5864","ENSG00000169813",8,"HNRNPF"
"5865","ENSG00000169814",1,"BTD"
"5866","ENSG00000169836",1,"TACR3"
"5867","ENSG00000169851",2,"PCDH7"
"5868","ENSG00000169855",12,"ROBO1"
"5869","ENSG00000169871",1,"TRIM56"
"5870","ENSG00000169884",4,"WNT10B"
"5871","ENSG00000169891",1,"REPS2"
"5872","ENSG00000169894",1,"MUC3A"
"5873","ENSG00000169908",1,"TM4SF1"
"5874","ENSG00000169914",1,"OTUD3"
"5875","ENSG00000169925",1,"BRD3"
"5876","ENSG00000169951",1,"ZNF764"
"5877","ENSG00000169957",1,"ZNF768"
"5878","ENSG00000169967",5,"MAP3K2"
"5879","ENSG00000169972",1,"PUSL1"
"5880","ENSG00000170004",7,"CHD3"
"5881","ENSG00000170017",21,"ALCAM"
"5882","ENSG00000170027",8,"YWHAG"
"5883","ENSG00000170037",2,"CNTROB"
"5884","ENSG00000170099",1,"SERPINA6"
"5885","ENSG00000170142",2,"UBE2E1"
"5886","ENSG00000170144",5,"HNRNPA3"
"5887","ENSG00000170145",1,"SIK2"
"5888","ENSG00000170166",1,"HOXD4"
"5889","ENSG00000170214",1,"ADRA1B"
"5890","ENSG00000170248",2,"PDCD6IP"
"5891","ENSG00000170265",1,"ZNF282"
"5892","ENSG00000170276",2,"HSPB2"
"5893","ENSG00000170291",1,"ELP5"
"5894","ENSG00000170296",1,"GABARAP"
"5895","ENSG00000170312",30,"CDK1"
"5896","ENSG00000170315",6,"UBB"
"5897","ENSG00000170322",2,"NFRKB"
"5898","ENSG00000170323",9,"FABP4"
"5899","ENSG00000170325",3,"PRDM10"
"5900","ENSG00000170345",16,"FOS"
"5901","ENSG00000170348",1,"TMED10"
"5902","ENSG00000170364",1,"SETMAR"
"5903","ENSG00000170365",2,"SMAD1"
"5904","ENSG00000170369",1,"CST2"
"5905","ENSG00000170373",2,"CST1"
"5906","ENSG00000170374",1,"SP7"
"5907","ENSG00000170381",1,"SEMA3E"
"5908","ENSG00000170382",1,"LRRN2"
"5909","ENSG00000170385",1,"SLC30A1"
"5910","ENSG00000170412",1,"GPRC5C"
"5911","ENSG00000170421",16,"KRT8"
"5912","ENSG00000170423",1,"KRT78"
"5913","ENSG00000170425",4,"ADORA2B"
"5914","ENSG00000170430",21,"MGMT"
"5915","ENSG00000170448",1,"NFXL1"
"5916","ENSG00000170454",4,"KRT75"
"5917","ENSG00000170458",4,"CD14"
"5918","ENSG00000170468",3,"RIOX1"
"5919","ENSG00000170471",1,"RALGAPB"
"5920","ENSG00000170485",8,"NPAS2"
"5921","ENSG00000170486",3,"KRT72"
"5922","ENSG00000170498",24,"KISS1"
"5923","ENSG00000170515",7,"PA2G4"
"5924","ENSG00000170525",8,"PFKFB3"
"5925","ENSG00000170542",2,"SERPINB9"
"5926","ENSG00000170549",1,"IRX1"
"5927","ENSG00000170558",17,"CDH2"
"5928","ENSG00000170561",2,"IRX2"
"5929","ENSG00000170571",1,"EMB"
"5930","ENSG00000170579",1,"DLGAP1"
"5931","ENSG00000170581",2,"STAT2"
"5932","ENSG00000170604",2,"IRF2BP1"
"5933","ENSG00000170606",23,"HSPA4"
"5934","ENSG00000170631",1,"ZNF16"
"5935","ENSG00000170634",2,"ACYP2"
"5936","ENSG00000170653",1,"ATF7"
"5937","ENSG00000170689",5,"HOXB9"
"5938","ENSG00000170734",2,"POLH"
"5939","ENSG00000170759",2,"KIF5B"
"5940","ENSG00000170776",4,"AKAP13"
"5941","ENSG00000170779",1,"CDCA4"
"5942","ENSG00000170801",1,"HTRA3"
"5943","ENSG00000170820",2,"FSHR"
"5944","ENSG00000170832",2,"USP32"
"5945","ENSG00000170836",18,"PPM1D"
"5946","ENSG00000170854",1,"RIOX2"
"5947","ENSG00000170855",1,"TRIAP1"
"5948","ENSG00000170860",1,"LSM3"
"5949","ENSG00000170873",7,"MTSS1"
"5950","ENSG00000170876",1,"TMEM43"
"5951","ENSG00000170889",2,"RPS9"
"5952","ENSG00000170890",1,"PLA2G1B"
"5953","ENSG00000170893",1,"TRH"
"5954","ENSG00000170899",1,"GSTA4"
"5955","ENSG00000170921",1,"TANC2"
"5956","ENSG00000170927",1,"PKHD1"
"5957","ENSG00000170955",3,"CAVIN3"
"5958","ENSG00000170956",1,"CEACAM3"
"5959","ENSG00000170961",11,"HAS2"
"5960","ENSG00000170965",6,"PLAC1"
"5961","ENSG00000170989",2,"S1PR1"
"5962","ENSG00000171049",1,"FPR2"
"5963","ENSG00000171051",3,"FPR1"
"5964","ENSG00000171056",4,"SOX7"
"5965","ENSG00000171094",8,"ALK"
"5966","ENSG00000171105",14,"INSR"
"5967","ENSG00000171109",1,"MFN1"
"5968","ENSG00000171124",6,"FUT3"
"5969","ENSG00000171132",6,"PRKCE"
"5970","ENSG00000171133",1,"OR2K2"
"5971","ENSG00000171148",6,"TADA3"
"5972","ENSG00000171155",2,"C1GALT1C1"
"5973","ENSG00000171189",1,"GRIK1"
"5974","ENSG00000171199",1,"OPRPN"
"5975","ENSG00000171202",2,"TMEM126A"
"5976","ENSG00000171204",1,"TMEM126B"
"5977","ENSG00000171206",1,"TRIM8"
"5978","ENSG00000171208",1,"NETO2"
"5979","ENSG00000171219",1,"CDC42BPG"
"5980","ENSG00000171223",6,"JUNB"
"5981","ENSG00000171234",10,"UGT2B7"
"5982","ENSG00000171236",2,"LRG1"
"5983","ENSG00000171241",1,"SHCBP1"
"5984","ENSG00000171243",2,"SOSTDC1"
"5985","ENSG00000171298",1,"GAA"
"5986","ENSG00000171310",3,"CHST11"
"5987","ENSG00000171311",2,"EXOSC1"
"5988","ENSG00000171314",2,"PGAM1"
"5989","ENSG00000171316",4,"CHD7"
"5990","ENSG00000171345",35,"KRT19"
"5991","ENSG00000171346",2,"KRT15"
"5992","ENSG00000171385",1,"KCND3"
"5993","ENSG00000171388",3,"APLN"
"5994","ENSG00000171401",3,"KRT13"
"5995","ENSG00000171403",5,"KRT9"
"5996","ENSG00000171408",1,"PDE7B"
"5997","ENSG00000171421",1,"MRPL36"
"5998","ENSG00000171428",24,"NAT1"
"5999","ENSG00000171431",4,"KRT20"
"6000","ENSG00000171435",1,"KSR2"
"6001","ENSG00000171444",2,"MCC"
"6002","ENSG00000171453",1,"POLR1C"
"6003","ENSG00000171456",1,"ASXL1"
"6004","ENSG00000171467",2,"ZNF318"
"6005","ENSG00000171475",2,"WIPF2"
"6006","ENSG00000171476",4,"HOPX"
"6007","ENSG00000171490",3,"RSL1D1"
